Region,Node Name,Uplink,Uplink_NMS,Trunk,Trunk_NMS,OM,OM_NMS,SIP,SIP_NMS,HSI,HSI_NMS,IPOE,IPOE_NMS,SIGNALING,SIGNALING_NMS,MEDIA,MEDIA_NMS,Auth IP,Auth IP_NMS,UnAuth IP,UnAuth IP_NMS
NCR,VLZ_939_VDB_01,ATN910C-B,VLZ_939-NCR5563-ATN910C-01,"VLZ_939-NCR5563-ATN910C-01, Eth-Trunk3",Eth-Trunk3||GE0/2/12|GE0/2/13,2882,N/A,2629,N/A,2628,"2628
2748",400,N/A,3036,,3037,,100.82.239.0/25,N/A,100.116.215.64/27,N/A
NCR,QCY_008_GPONA_01,-,AURORA-NCR206-AGGFN-X8-01,-,GigabitEthernet4/0/0,3102,N/A,3247,"3246
3247",3248,N/A,400,N/A,-,,-,,10.137.160.0/22,N/A,10.108.240.0/23,N/A
NCR,QCY_001_GPONA_02,-,QCY_001_TDCAN_T910CG_01_NCR4172,-,GigabitEthernet0/2/5,3102,N/A,"2897
2932
3208
3253","2897
2932
3253",3209,N/A,400,-,-,,-,,100.93.64.0/19,-,100.120.40.0/21,-
NCR,PSG_004_GPONA_01,-,PSG_004_TDCAN_T910D_01_NCR3347,-,Eth-Trunk3||GE0/2/0(10G),3102,N/A,3668,2988,3233,N/A,400,N/A,-,,-,,100.98.80.0/20,-,100.120.64.0/21,-
NCR,TGG_022_GPONA_01,-,TGG_022_TDCAN_T910D_01_NCR6898,-,GigabitEthernet0/2/5,3101,N/A,"1049
2173",1049,3531,N/A,400,-,-,,-,,10.83.192.0/19,-,100.120.48.0/21,-
NCR,MNL_010_GPONA_01,-,Ermita-NCR761-AGFN-X2-M8-01,-,GigabitEthernet0/6/3,3101,N/A,"3696
3951",N/A,"3531
3997",3531,400,N/A,-,,-,,100.68.244.0/22,N/A,100.113.85.0/24,N/A
NCR,MKT_047_GPONA_01,-,MKT_047_TDCAN_T910D_01_NCR6903,-,Eth-Trunk3||GE0/2/0(10G),3101,N/A,"1619
3101",1619,3169,N/A,400,N/A,-,,-,,10.137.128.0/20,-,10.108.144.0/21,-
NCR,MKT_043_GPONA_01,-,MKT_043_TDCAN_T910D_01_NCR93,-,GigabitEthernet0/2/4,3101,N/A,3520,"809
3520",3133,N/A,400,-,-,,-,,100.98.176.0/20,-,100.120.168.0/22,-
NCR,CLC_019_GPONA_01,CX600-X2-M8,KAYBIGA2-NCR507-TRS_DC_MAN-R3R3_L9LTE-01,"KAYBIGA2-NCR507-TRS_DC_MAN-R3R3_L9LTE-01
10GE0/5/1",GigabitEthernet0/5/1,2819,N/A,2834,"2834
3425",2312,N/A,400,N/A,-,,-,,100.73.252.0/22,N/A,100.114.132.0/24,N/A
NCR,CLC_021_GPONA_01,ATN980C,TGAYTAYQC_TDCAN_T950C_01_NCR608,"TGAYTAYQC_TDCAN_T950C_01_NCR608
10GE0/2/1",GigabitEthernet0/2/1,2819,N/A,2834,"2834
3425",2908,N/A,400,N/A,-,,-,,100.74.0.0/22,N/A,100.114.153.0/24,N/A
NCR,MNL_051_GPONA_01,ATN980C,NZAMORA_TDCAN_T980C_01_NCR796,"NZAMORA_TDCAN_T980C_01_NCR796
10GE0/4/1",GigabitEthernet0/4/1,2822,N/A,2864,"2864
3411",2915,N/A,400,N/A,-,,-,,100.73.160.0/22,N/A,100.114.107.0/24,N/A
NCR,MNL_079_GPONA_01,ATN980C,ARAULLO_TDCAN_T980C_01_NCR991,"ARAULLO_TDCAN_T980C_01_NCR991
10GE0/4/1",GigabitEthernet0/4/1,2822,N/A,2864,"2864
3413",2905,N/A,400,N/A,-,,-,,100.73.180.0/22,N/A,100.114.112.0/24,N/A
NCR,MNL_112_GPONA_01,ATN950C,PWU_TDCAN_TXACC_R0R6_01_L03_NCR62,"PWU_TDCAN_TXACC_R0R6_01_L03_NCR62
10GE0/1/1",GigabitEthernet0/1/1,2822,N/A,2864,"2864
3414",2913,N/A,400,N/A,-,,-,,100.73.200.0/22,N/A,100.114.118.0/24,N/A
NCR,QCY_949_VDB_01,ATN910C-B,QCY_949-NCR5476-ATN910C-01,"QCY_949-NCR5476-ATN910C-01, Eth-Trunk3",Eth-Trunk3||GE0/2/12|GE0/2/13,2889,N/A,2596,N/A,2595,"2595
2742",400,N/A,3032,,3033,,100.82.240.128/25,N/A,100.116.215.160/27,N/A
NCR,QCY_949_VDB_02,ATN910C-B,QCY_949-NCR5476-ATN910C-01,"QCY_949-NCR5476-ATN910C-01, Eth-Trunk4",Eth-Trunk4||GE0/2/14|GE0/2/15,2889,N/A,2596,N/A,2595,"2595
2742",400,N/A,3032,,3033,,100.82.241.0/25,N/A,100.116.215.192/27,N/A
SLZ,CVT_103_GPONA_01,ATN910B,CVT-103_TDCAN_910CB_01_SL2520,CVT-103_TDCAN_910CB_01_SL2520-Eth-Trunk4,Eth-Trunk4||GE0/2/5(10G)|GE0/2/15,3031,3492,222,N/A,223,N/A,400,N/A,-,,-,,100.88.224.0/22,N/A,100.117.239.0/24,N/A
NCR,MKT_016_GPONA_01,-,VALERO-NCR733-AGGFN-X8-02,-,GigabitEthernet7/0/1,3101,N/A,"1445
3504",N/A,3124,"19
30
31
3124",400,N/A,-,,-,,100.70.104.0/22,N/A,100.113.154.0/24,N/A
SLZ,CVT_101_GPONA_01,ATN910C-B,CVT_101_TDCAN_910CB_01_SL2364,CVT_101_TDCAN_910CB_01_SL2364-Eth-Trunk3,Eth-Trunk3||GE0/2/5(10G),3031,3492,222,N/A,223,N/A,400,N/A,-,,-,,100.88.232.0/22,N/A,100.117.241.0/24,N/A
NCR,MNL_075_GPONA_01,CX600-X2-M8,LYCEUM_TDCAN_T980C_01_NCR344,"LYCEUM-NCR344-TRS_DC_MAN-R6R6_L12LTE-01
10GE0/5/1",GigabitEthernet0/3/1,2822,N/A,2864,"2864
3412",2913,N/A,400,N/A,-,,-,,100.75.48.0/22,N/A,100.115.12.0/24,N/A
NCR,MNL_091_GPONA_01,ATN950C,PHIDALGO_TDCAN_T950C_01_NCR299,"PHIDALGO_TDCAN_TXACC_R0R6_02_L05_NCR299
10GE0/1/1",GigabitEthernet0/1/1,2822,N/A,2864,"2864
3413",2905,N/A,400,N/A,-,,-,,100.73.188.0/22,N/A,100.114.114.0/24,N/A
NCR,NVT_002_GPONA_01,ATN950C,NAVALNVOTA_TDCAN_T950C_01_NCR1955,"NAVALNVOTA-NCR1955-TRS_DC_MAN-R0R3_L3LTE-01 
10GE0/1/1",GigabitEthernet0/1/1,2819,N/A,"2838
3435","2838
3415",2839,N/A,400,N/A,-,,-,,100.74.40.0/22,N/A,100.114.201.0/24,N/A
NCR,QCY_957_HYB_01,ATN910C,QCY_957-NCR5627-ATN910C-01,"QCY_957-NCR5627-ATN910C-01
GE0/2/4 and GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),2883,3649,2579,N/A,2578,"2578
2730",400,N/A,3032,,3033,,100.80.82.0/23,N/A,100.116.61.128/25,N/A
NCR,QCY_962_HYB_01,ATN910C,QCY_962-NCR5706-ATN910C-01,"QCY_962-NCR5706-ATN910C-01
GE0/2/4 and GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),2996,N/A,2997,N/A,2998,"2715
2998",400,N/A,3032,,3033,,100.80.34.0/23,N/A,100.116.38.128/25,N/A
NCR,QCY_965_HYB_01,ATN910C,QCY_965-NCR5677-ATN910C-01,"QCY_965-NCR5677-ATN910C-01
GE0/2/4 and GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),2996,N/A,2997,N/A,2998,"2715
2998",400,N/A,3032,,3033,,100.80.36.0/23,N/A,100.116.39.128/25,N/A
NCR,QCY_968_HYB_01,ATN910C,QCY_968_TDCAN_T910C_01_NCR5647,"QCY_968_TDCAN_T910C_01_NCR5647
GE0/2/4 and GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),3665,N/A,2581,N/A,2580,"2580
2732",400,N/A,3032,,3033,,100.80.76.0/23,N/A,100.116.61.0/25,N/A
NCR,QCY_969_HYB_01,ATN910C,QCY_969_TDCAN_T910C_01_NCR5619,"QCY_969_TDCAN_T910C_01_NCR5619
GE0/2/4 and GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),3665,N/A,2581,N/A,2580,"2580
2732",400,N/A,3032,,3033,,100.80.74.0/23,N/A,100.116.60.0/25,N/A
NCR,QCY_985_HYB_01,ATN910C,QCY_985-NCR5498-ATN910C-01,"QCY_985-NCR5498-ATN910C-01
GE0/2/4 and GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),2554,N/A,2599,N/A,2598,"2598
2719",400,N/A,3032,,3033,,100.80.84.0/23,N/A,100.116.62.128/25,N/A
NCR,VLZ_708_GPONA_01,ATN910C,VLZ-708-NCR2188-ATN910C-G-01,"VLZ-708-NCR2188-ATN910C-G-01 
GE02/4 Eth-trunk3",Eth-Trunk3||GE0/2/4(10G),2829,N/A,1275,"1275
2840",2912,N/A,400,N/A,-,,-,,100.75.44.0/22,N/A,100.115.11.0/24,N/A
NCR,VLZ_933_VDB_01,ATN910C-B,VLZ_933-NCR5658-ATN910C-01,"VLZ_933-NCR5658-ATN910C-01, Eth-Trunk3",Eth-Trunk3||GE0/2/12|GE0/2/13,2882,N/A,2537,N/A,2536,"2536
2750",400,-,3036,,3037,,100.82.242.0/25,-,100.116.216.0/27,-
NCR,QCY_958_VDB_01,ATN910C-B,QCY_958-NCR5630-ATN910C-01,"QCY_958-NCR5630-ATN910C-01, Eth-Trunk3",Eth-Trunk3||GE0/2/12|GE0/2/13,3649,2883,2579,N/A,2578,"2578
2730",400,N/A,3032,,3033,,100.82.242.128/25,N/A,100.116.216.32/27,N/A
NCR,MKT_003_GPONA_01,-,MKT_003_TDCAN_T910D_01_NCR3902 & MKT_009_TDCAN_T910D_01_NCR4118,-,Eth-Trunk3||GE0/2/0(10G) & Eth-Trunk3||GE0/2/0(10G),3101,3169,3101,3060,3169,,400,N/A,-,,-,,10.137.128.0/20,-,10.108.144.0/21,-
NCR,PSG_008_GPONA_01,-,PSG_008_TDCAN_T910D_01_NCR6038,-,Eth-Trunk3||GE0/2/0(10G),3102,N/A,3102,2988,3233,N/A,400,N/A,-,,-,,100.98.80.0/20,-,100.120.64.0/21,-
NCR,PSG_003_GPONA_01,-,PSG_003_TDCAN_T910CG_01_NCR3495,-,GigabitEthernet0/2/4,3102,N/A,3102,"1211
2988
3201
3350",3209,N/A,400,N/A,-,,-,,100.93.64.0/19,-,100.120.40.0/21,-
NCR,TGG_027_GPONA_01,-,OGP-NCR2678-AGFN-X2-M8-01,-,Eth-Trunk5||GE0/6/2(10G),3101,N/A,3677,"1553
3677",3678,N/A,400,N/A,-,,-,,100.94.160.0/22,N/A,100.120.232.0/24,N/A
NCR,TGG_026_GPONA_01,-,TGG_026_TDCAN_T910D_01_NCR6907,-,GigabitEthernet0/2/4,3101,N/A,3101,2199,3531,N/A,400,-,-,,-,,10.83.192.0/19,-,100.120.48.0/21,-
NCR,TGG_017_GPONA_01,-,TGG_017_TDCAN_T910D_01_NCR3524,-,Eth-Trunk3||GE0/2/0(10G),3670,N/A,2896,"810
2896",3673,N/A,400,N/A,-,,-,,10.83.128.0/19,-,10.109.16.0/20,-
NCR,TGG_010_GPONA_01,-,TGG_010_TDCAN_T910D_01_NCR5124,-,Eth-Trunk3||GE0/2/0(10G),3670,N/A,3670,810,3673,N/A,400,N/A,-,,-,,10.83.128.0/19,-,10.109.16.0/20,-
NCR,TGG_006_GPONA_01,-,TGG_006_TDCAN_T910D_01_NCR3527,-,GigabitEthernet0/2/4,3102,N/A,3102,3201,3209,N/A,400,-,-,,-,,100.93.64.0/19,-,100.120.40.0/21,-
NCR,MUN_006_GPONA_01,-,MUN_006_TDCAN_T910D_01_NCR5978 & MUN_004_TDCAN_T910D_01_NCR4627,-,Eth-Trunk3||GE0/2/5(10G) & Eth-Trunk3||GE0/2/5(10G),3101,N/A,3101,811,3264,N/A,400,N/A,-,,-,,100.97.240.0/20,-,100.120.124.0/22,-
NCR,MUN_005_GPONA_01,-,FGU-NCR261-AGFN-X2-01,-,Eth-Trunk1||GE0/2/0(10G),3101,N/A,"3297
3298","811
3297
3298",3187,N/A,400,N/A,-,,-,,100.70.184.0/22,N/A,100.113.176.0/24,N/A
NCR,MKT_044_GPONA_01,-,MKT_044_TDCAN_T910D_01_NCR3518,-,GigabitEthernet0/2/4,3101,N/A,3101,"809
3409
3520",3133,N/A,400,-,-,,-,,100.98.176.0/20,-,100.120.168.0/22,-
SLZ,SRS_701_HYB_01,ATN910C,SRS-701-SL2036-ATN910C-01,SRS-701-SL2036-ATN910C-01-Eth-Trunk3,Eth-Trunk3||GE0/2/2(10G)|GE0/2/3(10G),1866,3476,3363,N/A,746,N/A,400,N/A,-,,-,,100.92.22.0/23,100.92.20.0/22,100.118.124.128/25,N/A
NCR,MNL_084_GPONA_01,ATN950C,NORHARBOR-NCR297-TRS_DC_MAN-R6R6_L9LTE-01,"NORHARBOR-NCR297-TRS_DC_MAN-R6R6_L9LTE-01
10GE0/1/1",GigabitEthernet0/1/1,2822,N/A,2864,"2864
3413",2863,N/A,400,N/A,-,,-,,100.75.32.0/22,N/A,100.115.7.0/24,N/A
NCR,VLZ_927_HYB_01,ATN910C,VLZ_927-NCR5626-ATN910C-01,"VLZ_927-NCR5626-ATN910C-01
GE0/2/4 and GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),2948,N/A,2949,N/A,2950,N/A,400,2750,3036,,3037,,100.80.70.0/23,-,100.116.58.128/25,-
NCR,QCY_969_HYB_02,ATN910C,QCY_969_TDCAN_T910C_01_NCR5619,"QCY_969_TDCAN_T910C_01_NCR5619
GE0/2/6 and GE0/2/7 Eth-trunk4",Eth-Trunk4||GE0/2/6(10G)|GE0/2/7(10G),3665,N/A,2581,N/A,2580,"2580
2732",400,N/A,3032,,3033,,100.80.68.0/23,N/A,100.116.57.128/25,N/A
SLZ,SPO_101_HYB_01,ATN910C-B,SPO_101_TDCAN_910CB_01_SL1479,SPO_101_TDCAN_910CB_01_SL1479-Eth-Trunk5,Eth-Trunk5||GE0/2/5(10G),3477,N/A,3363,,3385,"3363
3385",400,N/A,-,,-,,"100.92.20.0/23
10.57.96.0/21",10.57.96.0/21,"100.118.123.128/25
10.82.8.0/23",10.82.8.0/23
SLZ,NVL_702_GPONA_01,ATN910C-B,NVL_702_TDCAN_910CB_01_SL1318,NVL_702_TDCAN_910CB_01_SL1318-Eth-Trunk4,Eth-Trunk4||GE0/2/4(10G),3031,3492,228,N/A,880,N/A,400,N/A,-,,-,,100.89.4.0/22,N/A,100.117.248.0/24,N/A
VIS,CEB_002_VDB_01,ATN910C-B,CEB-002-VIS990-ATN910C-01,"CEB-002-VIS990-ATN910C-01, Eth-Trunk4",Eth-Trunk4||GE0/2/4(10G),3214,N/A,3775,"3285
3775",1148,N/A,400,N/A,-,,-,,100.70.87.0/24,N/A,100.113.149.128/26,N/A
NCR,VLZ_932_VDB_01,ATN910C-B,VLZ_932-NCR5686-ATN910C-01,"VLZ_932-NCR5686-ATN910C-01, Eth-Trunk3",Eth-Trunk3||GE0/2/12|GE0/2/13,2882,N/A,2943,N/A,2944,"2750
2944",400,N/A,3036,,3037,,100.82.129.0/24,N/A,100.116.125.192/26,N/A
NCR,CLC_018_GPONA_01,ATN980C,KAYBIGA_TDCAN_T980C_01_NCR132,"KAYBIGA_TDCAN_T980C_01_NCR132
10GE0/4/1",GigabitEthernet0/4/1,2819,N/A,2834,"2834
3425",2312,N/A,400,N/A,-,,-,,100.74.236.0/22,N/A,100.114.191.0/24,N/A
NCR,MLB_008_GPONA_01,ATN980C,DAMPALITE_TDCAN_T980C_01_NCR512,"DAMPALITE-NCR512-TRS_DC_MAN-R3R3_L34LTE-01
10GE0/4/1",GigabitEthernet0/4/1,2829,N/A,2278,"2278
3436",2365,N/A,400,N/A,-,,-,,100.74.240.0/22,N/A,100.114.193.0/24,N/A
NCR,MNL_039_GPONA_01,CX600-X2,C2ROADTON_TDCAN_T950C_01_NCR35,"C2ROADTON-NCR35-TRS_DC_MAN-R6R6_L35LTE-01
GE0/4/1 and GE0/4/2 Eth-trunk1",Eth-Trunk1||GE0/1/3(10G),2822,N/A,2864,"2864
3410",2863,N/A,400,N/A,-,,-,,100.74.248.0/22,N/A,100.114.195.0/24,N/A
NCR,MNL_069_GPONA_01,ATN980C,PACOPARK_TDCAN_T980C_01_NCR51,"PACOPARK-NCR51-TRS_DC_MAN-R6R6_L49LTE-01
10GE0/4/1",GigabitEthernet0/4/1,2822,N/A,2864,"2864
3412",2913,N/A,400,N/A,-,,-,,100.74.32.0/22,N/A,100.114.198.0/24,N/A
NCR,VLZ_926_HYB_01,ATN910C,VLZ_926-NCR5653-ATN910C-01,"VLZ_926-NCR5653-ATN910C-01
GE0/2/4 and GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),2948,N/A,2949,N/A,2950,N/A,400,2750,3036,,3037,,100.80.66.0/23,-,100.116.56.128/25,-
SLZ,CVT_003_GPONA_01,ATN950,LOROCVTCTY_TDCAN_T950C_01_SL2135,LOROCVTCTY_TDCAN_T950C_01_SL2135-GigabitEthernet0/2/1,GigabitEthernet0/2/1,3031,3492,1897,N/A,1884,N/A,400,N/A,-,,-,,100.89.16.0/22,N/A,100.117.251.0/24,N/A
SLZ,SLG_007_GPONA_01,ATN950,KAONGILOG_TDCAN_T980C_134_SL441,KAONGILOG_TDCAN_T980C_134_SL441-Eth-Trunk1,Eth-Trunk1||GE0/3/1(10G),3031,3492,1897,N/A,1884,N/A,400,N/A,-,,-,,100.89.12.0/22,N/A,100.117.250.0/24,N/A
VIS,CEB_015_VDB_01,ATN910C-D,CEB-015-VIS2877-ATN910C-01,"ANG-704-NL2214-ATN910C-01, Eth-Trunk3",Eth-Trunk3||GE0/2/4(10G),3214,N/A,3775,"3285
3775",1120,N/A,400,N/A,-,,-,,100.70.9.0/24,N/A,100.113.130.0/26,N/A
VIS,COM_702_HYB_01,ATN910B,COM_702_TDCAN_T910CG_01_VIS1824,"COM_702_TDCAN_T910CG_01_VIS1824, Eth-Trunk4",Eth-Trunk4||GE0/2/4(10G),3181,3285,"485
3285",,1860,,400,N/A,-,,-,,10.227.228.0/22,N/A,10.202.209.0/24,N/A
VIS,ILO_143_HYB_01,ATN910C,ILO-143-VIS2582-ATN910C-01,GigabitEthernet 0/2/4-5,Eth-Trunk4||GE0/2/4(10G)|GE0/2/5(10G),2990,N/A,3781,"3273
3781",2993,N/A,400,N/A,-,,-,,100.69.40.0/23,N/A,100.113.74.0/25,N/A
NCR,QCY_936_HYB_01,ATN910C,QCY_936_TDCAN_T910C_01_NCR5509,"QCY_936_TDCAN_T910C_01_NCR5509
GE0/2/4 and GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),2334,N/A,2613,N/A,2612,"2612
2724",400,N/A,3032,,3033,,100.80.62.0/23,N/A,100.116.54.128/25,N/A
NCR,QCY_954_HYB_01,ATN910C,QCY_954-NCR5643-ATN910C-01,"QCY_954-NCR5643-ATN910C-01
GE0/2/4 and GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/1(10G)|GE0/2/3(10G),3649,N/A,2579,N/A,2578,"2578
2730",400,N/A,3032,,3033,,100.80.58.0/23,N/A,100.116.51.128/25,N/A
NCR,QCY_956_HYB_01,ATN910C,QCY_956-NCR5639-ATN910C-01,"QCY_956-NCR5639-ATN910C-01
GE0/2/4 and GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),3649,N/A,2579,N/A,2578,"2578
2730",400,N/A,3032,,3033,,100.80.60.0/23,N/A,100.116.53.128/25,N/A
NCR,VLZ_931_VDB_01,ATN910C-B,VLZ_931-NCR5674-ATN910C-01,"VLZ_931-NCR5674-ATN910C-01, Eth-Trunk3",Eth-Trunk3||GE0/2/12|GE0/2/13,2882,N/A,2940,N/A,2941,"2750
2941",400,N/A,3036,,3037,,100.82.243.128/25,N/A,100.116.216.96/27,N/A
NCR,VLZ_942_VDB_01,ATN910C-B,VLZ_942-NCR5566-ATN910C-01,"VLZ_942-NCR5566-ATN910C-01, Eth-Trunk3",Eth-Trunk3||GE0/2/12|GE0/2/13,2882,N/A,2629,N/A,2628,"2628
2748",400,N/A,3036,,3037,,100.82.244.0/25,N/A,100.116.216.128/27,N/A
NLZ,GGN_003_GPONA_01,ATN950C,SAMOL(ATN980C)-NL596-TRS_DC_MAN-R0R0_L1-01,SAMOL(ATN980C)-NL596-TRS_DC_MAN-R0R0_L1-01*GigabitEthernet0/3/2,GigabitEthernet0/3/2,2317,N/A,1960,"1960
2024",1989,N/A,400,N/A,-,,-,,10.106.224.0/22,N/A,10.108.184.0/24,N/A
NLZ,TRL_002_GPONA_01,ATN980C,BUROTTAR_TDCAN_T980C_R0R5_01_NL2043,BUROTTAR_TDCAN_T980C_R0R5_01_NL2043*GigabitEthernet0/4/1,GigabitEthernet0/4/1,2320,N/A,1956,"1956
3559",1983,N/A,400,N/A,-,,-,,100.66.216.0/22,N/A,100.112.183.0/24,N/A
VIS,BCD_710_GPONA_01,ATN910C,BCD-710-VIS2003-ATN910C-01,"BCD-710-VIS2003-ATN910C-01, Eth-Trunk5",Eth-Trunk5||GE0/2/5(10G),3791,-,3778,,869,1242,400,N/A,-,,-,,10.13.156.0/22,N/A,10.190.103.0/24,N/A
VIS,BCD_702_GPONA_01,ATN910C,BCD-702-VIS2165-ATN910C-01,"BCD-702-VIS2165-ATN910C-01, Eth-Trunk5",Eth-Trunk5||GE0/2/5(10G),3791,N/A,3778,N/A,869,"869
1242",400,N/A,-,,-,,10.13.148.0/22,N/A,10.190.101.0/24,N/A
VIS,BCD_010_GPONA_01,MANSIL-VIS894-TRS_DC_MAN-R2R2_L17-01,MANSIL_TDCAN_T980C_01_VIS894,"MANSIL_TDCAN_T980C_01_VIS894, Eth-Trunk7",Eth-Trunk7||GE0/3/2(10G),3791,N/A,3790,N/A,869,"869
1249",400,N/A,-,,-,,10.13.152.0/22,N/A,10.190.102.0/24,N/A
VIS,MDE_160_VDB_01,ATN910B,MDE-189-VIS2879-ATN910C-01 & MDE-160-VIS2879-ATN910C-01,GigabitEthernet0/2/19-20,Eth-Trunk3||GE0/2/11|GE0/2/12 & Eth-Trunk4||GE0/2/13|GE0/2/14,1169,N/A,3783,184,1172,N/A,400,N/A,-,,-,,100.70.139.128/25,N/A,100.113.162.160/27,N/A
MIN,DVO_007_GPONA_02,ATN 980C BUHANG_TDCAN_T980C_01_MIN1110,BUHANG_TDCAN_T980C_01_MIN1110,"Eth-Trunk8, GE0/3/1, GE0/4/1",Eth-Trunk8||GE0/3/1(10G)|GE0/4/1(10G),414,N/A,"396
415
622",622,"413
3589",N/A,400,N/A,-,,-,,10.3.96.0/20,N/A,10.119.216.0/22,N/A
SLZ,CVT_004_GPONA_01,ATN950C,ALVACVTCTY_TDCAN_T950C_01_SL2082,ALVACVTCTY_TDCAN_T950C_01_SL2082-GigabitEthernet0/2/1,GigabitEthernet0/2/1,3031,3492,1890,N/A,1884,N/A,400,N/A,-,,-,,100.89.72.0/22,N/A,100.118.10.0/24,N/A
SLZ,BCR_007_GPONA_01,CX600,MOLINO_TDCAN_T980C_R6R6_01_SL602 & MOLINO-SL602-TRS_DC_MAN-R6R6_L14LTE-01,MOLINO-SL602-TRS_DC_MAN-R6R6_L14LTE-01-GigabitEthernet0/5/1,Eth-Trunk1||GE0/4/1(10G) & GigabitEthernet0/5/1,3031,3492,1897,N/A,1884,N/A,400,N/A,-,,-,,100.89.64.0/22,10.4.136.0/21,100.118.8.0/24,10.217.238.0/23
VIS,TSY_001_GPONA_01,TSYNEG-VIS838-TRS_DC_MAN-R2R2_L4LTE-01,TSYNEG_TDCAN_T980C_01_VIS838,"TSYNEG_TDCAN_T980C_01_VIS838, Eth-Trunk6",Eth-Trunk6||GE0/4/1(10G),3791,N/A,3778,N/A,869,"869
1247",400,N/A,-,,-,,10.13.160.0/22,N/A,10.190.104.0/24,N/A
VIS,BCD_017_GPONA_01,TACULI-VIS836-TRS_DC_MAN-R2R2_L9LTE-01,TACULI-VIS836-TRS_DC_MAN-R2R2_L9LTE-01,"TACULI-VIS836-TRS_DC_MAN-R2R2_L9LTE-01, Eth-Trunk7",Eth-Trunk7||GE0/2/1(10G),3791,N/A,3778,N/A,869,"869
1241",400,N/A,-,,-,,10.13.168.0/22,N/A,10.190.106.0/24,N/A
VIS,BCD_013_GPONA_01,ALIJISBCLOD-TRS_DC_MAN-R2R2_L17LTE-01,ALIJISBCLOD-TRS_DC_MAN-R2R2_L17LTE-01,"ALIJISBCLOD-TRS_DC_MAN-R2R2_L17LTE-01, Eth-Trunk7",Eth-Trunk7||GE0/1/1(10G),3791,N/A,3790,N/A,869,"869
1241",400,N/A,-,,-,,10.13.164.0/22,N/A,10.190.105.0/24,N/A
NCR,QCY_955_HYB_01,ATN910C,QCY_955-NCR5645-ATN910C-01,"QCY_955-NCR5645-ATN910C-01
GE0/2/4 and GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/1(10G)|GE0/2/3(10G),3649,N/A,2579,N/A,2578,"2578
2730",400,N/A,3032,,3033,,100.80.54.0/23,N/A,100.116.49.128/25,N/A
NCR,VLZ_930_VDB_01,ATN910C,VLZ_930-NCR5637-ATN910C-01,"VLZ_930-NCR5637-ATN910C-01
GE0/2/12 and GE0/2/13 Eth-trunk3",Eth-Trunk3||GE0/2/12|GE0/2/13,2948,N/A,2949,N/A,2950,"2750
2950",400,N/A,3036,,3037,,100.82.85.0/24,N/A,100.116.180.192/26,N/A
NCR,VLZ_935_VDB_01,ATN910C-B,VLZ_935-NCR5598-ATN910C-01,"VLZ_935-NCR5598-ATN910C-01, Eth-Trunk3",Eth-Trunk3||GE0/2/12|GE0/2/13,2882,N/A,2537,N/A,2536,"2536
2750",400,N/A,3036,,3037,,100.82.245.128/25,N/A,100.116.216.224/27,N/A
NCR,QCY_882_VDB_01,ATN910C,QCY_882_TDCAN_T910C_01_NCR5579,"QCY_882_TDCAN_T910C_01_NCR5579
GE0/2/12 and GE0/2/13 Eth-trunk3",Eth-Trunk3||GE0/2/12|GE0/2/13,3655,N/A,2576,N/A,3660,"2731
3660",400,N/A,3032,,3033,,100.82.90.0/24,N/A,100.116.186.192/26,N/A
SLZ,GNR_004_GPONA_01,ATN950B,GENTRIAS(ATN980C)-SL595-TRS_DC_AN-R6R6_L1LTE-01,GENTRIAS(ATN980C)-SL595-TRS_DC_AN-R6R6_L1LTE-01-Eth-Trunk1,Eth-Trunk1||GE0/3/1(10G),3031,3492,1890,N/A,1884,N/A,400,N/A,-,,-,,100.89.80.0/22,N/A,100.118.12.0/24,N/A
SLZ,SNP_005_GPONA_01,ATN950B,SNPAB2(ATN980C)-SL990-TRS_DC_MAN-R1R3_L2LTE-01,SNPAB2(ATN980C)-SL990-TRS_DC_MAN-R1R3_L2LTE-01-GigabitEthernet0/4/1,GigabitEthernet0/4/1,1866,3032,1896,N/A,1883,N/A,400,N/A,-,,-,,100.89.88.0/22,N/A,100.118.14.0/24,N/A
